date,order_id,product_id,product_name,quantity,unit_price,total_amount,channel,region,customer_id
2025-09-10,ORD-382368,P007,男士全效保濕霜,1,450,450,官網,台南,C8615
2025-10-11,ORD-607690,P007,男士全效保濕霜,1,450,450,官網,高雄,C4829
2025-01-10,ORD-714646,P005,毛孔緊緻精華液,5,680,3400,官網,台中,C3057
2025-06-05,ORD-187984,P007,男士全效保濕霜,4,450,1800,蝦皮,台中,C7116
2025-10-04,ORD-663646,P003,清爽防曬乳 SPF50+,2,520,1040,實體門市,新竹,C8401
2025-01-22,ORD-969659,P001,控油潔面凝膠,4,380,1520,momo,台中,C1008
2025-01-31,ORD-726909,P008,美白淡斑精華,3,780,2340,momo,高雄,C6757
2025-11-20,ORD-981521,P004,溫和卸妝水,5,350,1750,momo,台北,C3644
2025-10-01,ORD-194073,P002,保濕控油化妝水,3,420,1260,實體門市,台北,C3288
2025-10-12,ORD-321092,P005,毛孔緊緻精華液,4,680,2720,momo,台南,C5282
2025-12-29,ORD-357874,P008,美白淡斑精華,3,780,2340,momo,台南,C4450
2025-08-24,ORD-825452,P006,舒緩修復面膜,1,180,180,蝦皮,台北,C8807
2025-01-03,ORD-533232,P001,控油潔面凝膠,2,380,760,實體門市,高雄,C9816
2025-02-11,ORD-132450,P002,保濕控油化妝水,5,420,2100,實體門市,台北,C6783
2025-07-12,ORD-285793,P006,舒緩修復面膜,4,180,720,官網,台北,C8580
2025-07-09,ORD-109818,P004,溫和卸妝水,4,350,1400,蝦皮,台北,C5606
2025-12-15,ORD-194336,P006,舒緩修復面膜,2,180,360,momo,台中,C4838
2025-09-10,ORD-394394,P006,舒緩修復面膜,1,180,180,實體門市,新竹,C4425
2025-01-04,ORD-216335,P004,溫和卸妝水,4,350,1400,momo,新竹,C9197
2025-09-10,ORD-303182,P003,清爽防曬乳 SPF50+,5,520,2600,蝦皮,台北,C3101
2025-02-03,ORD-697586,P003,清爽防曬乳 SPF50+,3,520,1560,蝦皮,新竹,C5494
2025-04-09,ORD-744304,P001,控油潔面凝膠,5,380,1900,momo,新竹,C8437
2025-01-02,ORD-995336,P007,男士全效保濕霜,1,450,450,momo,高雄,C7666
2025-05-21,ORD-589251,P002,保濕控油化妝水,5,420,2100,實體門市,台南,C9474
2025-01-23,ORD-391433,P004,溫和卸妝水,1,350,350,實體門市,新竹,C8354
2025-06-11,ORD-450964,P001,控油潔面凝膠,5,380,1900,官網,新竹,C1415
2025-04-26,ORD-362127,P007,男士全效保濕霜,1,450,450,蝦皮,台中,C6394
2025-06-09,ORD-603281,P002,保濕控油化妝水,2,420,840,實體門市,台北,C6477
2025-05-09,ORD-596580,P004,溫和卸妝水,1,350,350,蝦皮,台南,C1891
2025-06-20,ORD-913432,P004,溫和卸妝水,1,350,350,實體門市,台北,C8314
2025-10-24,ORD-163634,P002,保濕控油化妝水,1,420,420,官網,高雄,C6132
2025-12-22,ORD-165014,P002,保濕控油化妝水,2,420,840,實體門市,台北,C5939
2025-11-09,ORD-206773,P007,男士全效保濕霜,1,450,450,官網,新竹,C1855
2025-05-31,ORD-200485,P007,男士全效保濕霜,4,450,1800,實體門市,台中,C1173
2025-08-21,ORD-933790,P007,男士全效保濕霜,4,450,1800,實體門市,新竹,C2659
2025-06-23,ORD-444136,P001,控油潔面凝膠,7,380,2660,蝦皮,台北,C2682
2025-01-07,ORD-927763,P002,保濕控油化妝水,5,420,2100,蝦皮,新竹,C3064
2025-11-23,ORD-541457,P005,毛孔緊緻精華液,3,680,2040,實體門市,新竹,C8284
2025-04-06,ORD-935741,P004,溫和卸妝水,2,350,700,官網,台北,C3091
2025-06-09,ORD-783362,P007,男士全效保濕霜,5,450,2250,momo,台南,C9866
2025-03-16,ORD-423668,P003,清爽防曬乳 SPF50+,4,520,2080,momo,台南,C7042
2025-01-05,ORD-348918,P003,清爽防曬乳 SPF50+,1,520,520,官網,高雄,C6633
2025-04-11,ORD-923408,P004,溫和卸妝水,2,350,700,官網,台南,C4102
2025-12-08,ORD-728896,P008,美白淡斑精華,4,780,3120,momo,新竹,C6499
2025-11-12,ORD-444582,P005,毛孔緊緻精華液,4,680,2720,蝦皮,台北,C8443
2025-01-22,ORD-103876,P008,美白淡斑精華,2,780,1560,蝦皮,台中,C8643
2025-11-16,ORD-604098,P004,溫和卸妝水,2,350,700,momo,高雄,C4363
2025-07-24,ORD-110372,P003,清爽防曬乳 SPF50+,3,520,1560,官網,台南,C1491
2025-10-12,ORD-404691,P002,保濕控油化妝水,2,420,840,實體門市,台中,C6896
2025-01-23,ORD-307434,P001,控油潔面凝膠,2,380,760,momo,台中,C4587
2025-05-15,ORD-988704,P003,清爽防曬乳 SPF50+,3,520,1560,蝦皮,台中,C4211
2025-01-12,ORD-206105,P003,清爽防曬乳 SPF50+,3,520,1560,官網,台中,C7208
2025-12-02,ORD-320449,P002,保濕控油化妝水,3,420,1260,momo,高雄,C4934
2025-07-09,ORD-652522,P006,舒緩修復面膜,2,180,360,實體門市,台北,C2941
2025-03-15,ORD-300992,P003,清爽防曬乳 SPF50+,2,520,1040,實體門市,台南,C6209
2025-11-03,ORD-148439,P007,男士全效保濕霜,2,450,900,蝦皮,新竹,C5819
2025-03-18,ORD-155846,P006,舒緩修復面膜,2,180,360,momo,台中,C9327
2025-10-27,ORD-862627,P008,美白淡斑精華,2,780,1560,官網,高雄,C2062
2025-03-27,ORD-492446,P007,男士全效保濕霜,5,450,2250,實體門市,新竹,C8606
2025-04-02,ORD-651001,P006,舒緩修復面膜,3,180,540,實體門市,高雄,C8762
2025-05-18,ORD-781298,P007,男士全效保濕霜,5,450,2250,官網,台中,C4596
2025-04-14,ORD-515131,P008,美白淡斑精華,2,780,1560,蝦皮,台南,C7963
2025-07-13,ORD-677295,P003,清爽防曬乳 SPF50+,5,520,2600,官網,台中,C2376
2025-06-01,ORD-468653,P008,美白淡斑精華,5,780,3900,蝦皮,新竹,C1674
2025-08-27,ORD-573066,P006,舒緩修復面膜,4,180,720,實體門市,高雄,C7700
2025-07-08,ORD-386281,P008,美白淡斑精華,3,780,2340,實體門市,台北,C3942
2025-08-15,ORD-776703,P004,溫和卸妝水,3,350,1050,官網,台南,C2350
2025-05-31,ORD-338804,P002,保濕控油化妝水,3,420,1260,官網,台北,C2168
2025-07-04,ORD-449970,P001,控油潔面凝膠,6,380,2280,蝦皮,台南,C5096
2025-06-04,ORD-839919,P005,毛孔緊緻精華液,2,680,1360,蝦皮,新竹,C5278
2025-01-05,ORD-962253,P005,毛孔緊緻精華液,3,680,2040,momo,高雄,C7647
2025-10-24,ORD-785864,P001,控油潔面凝膠,4,380,1520,蝦皮,高雄,C4728
2025-04-27,ORD-345076,P004,溫和卸妝水,4,350,1400,實體門市,高雄,C6581
2025-02-13,ORD-549622,P006,舒緩修復面膜,2,180,360,實體門市,台中,C8187
2025-08-19,ORD-705561,P001,控油潔面凝膠,4,380,1520,蝦皮,台南,C1158
2025-09-13,ORD-336444,P006,舒緩修復面膜,3,180,540,實體門市,高雄,C7608
2025-12-20,ORD-715467,P005,毛孔緊緻精華液,3,680,2040,官網,新竹,C1527
2025-03-13,ORD-695791,P003,清爽防曬乳 SPF50+,3,520,1560,實體門市,高雄,C4345
2025-07-20,ORD-297487,P002,保濕控油化妝水,7,420,2940,實體門市,台北,C6387
2025-10-19,ORD-197770,P008,美白淡斑精華,3,780,2340,蝦皮,台北,C3910
2025-01-17,ORD-295760,P008,美白淡斑精華,1,780,780,蝦皮,台北,C7322
2025-05-26,ORD-405246,P004,溫和卸妝水,2,350,700,官網,高雄,C1941
2025-07-08,ORD-530819,P001,控油潔面凝膠,4,380,1520,實體門市,台中,C2814
2025-03-08,ORD-879241,P007,男士全效保濕霜,4,450,1800,官網,高雄,C4382
2025-03-08,ORD-553195,P004,溫和卸妝水,3,350,1050,實體門市,台中,C6084
2025-10-28,ORD-851589,P004,溫和卸妝水,5,350,1750,實體門市,台南,C4304
2025-01-04,ORD-167077,P003,清爽防曬乳 SPF50+,4,520,2080,實體門市,新竹,C5044
2025-09-27,ORD-614807,P006,舒緩修復面膜,5,180,900,實體門市,高雄,C1640
2025-02-16,ORD-463627,P005,毛孔緊緻精華液,4,680,2720,momo,高雄,C3869
2025-08-01,ORD-747743,P004,溫和卸妝水,2,350,700,實體門市,高雄,C7302
2025-12-04,ORD-200174,P003,清爽防曬乳 SPF50+,5,520,2600,實體門市,台北,C4927
2025-03-22,ORD-406068,P005,毛孔緊緻精華液,5,680,3400,官網,台中,C9085
2025-07-30,ORD-892091,P002,保濕控油化妝水,4,420,1680,官網,新竹,C6341
2025-07-29,ORD-365045,P008,美白淡斑精華,2,780,1560,蝦皮,新竹,C1731
2025-08-25,ORD-828221,P001,控油潔面凝膠,4,380,1520,實體門市,高雄,C6630
2025-07-24,ORD-139609,P004,溫和卸妝水,4,350,1400,官網,台南,C2878
2025-12-30,ORD-802855,P003,清爽防曬乳 SPF50+,3,520,1560,實體門市,高雄,C8558
2025-02-04,ORD-788938,P002,保濕控油化妝水,5,420,2100,蝦皮,高雄,C3297
2025-08-30,ORD-278875,P005,毛孔緊緻精華液,2,680,1360,官網,新竹,C2646
2025-04-01,ORD-660625,P005,毛孔緊緻精華液,1,680,680,實體門市,台中,C2271
2025-12-10,ORD-260952,P001,控油潔面凝膠,3,380,1140,實體門市,台南,C3915
2025-04-21,ORD-326667,P001,控油潔面凝膠,5,380,1900,實體門市,台北,C9566
2025-11-25,ORD-823880,P002,保濕控油化妝水,4,420,1680,momo,高雄,C1858
2025-11-03,ORD-909930,P001,控油潔面凝膠,1,380,380,實體門市,台中,C5091
2025-07-11,ORD-195825,P004,溫和卸妝水,2,350,700,官網,高雄,C1457
2025-01-08,ORD-812989,P006,舒緩修復面膜,2,180,360,官網,台中,C2582
2025-12-07,ORD-146150,P003,清爽防曬乳 SPF50+,2,520,1040,實體門市,新竹,C2764
2025-06-17,ORD-757233,P006,舒緩修復面膜,5,180,900,蝦皮,新竹,C4393
2025-10-05,ORD-226672,P007,男士全效保濕霜,4,450,1800,蝦皮,台中,C2734
2025-07-02,ORD-115722,P006,舒緩修復面膜,2,180,360,實體門市,台南,C1196
2025-07-19,ORD-330787,P004,溫和卸妝水,4,350,1400,官網,台南,C7045
2025-01-23,ORD-531066,P002,保濕控油化妝水,2,420,840,momo,新竹,C9185
2025-02-22,ORD-199346,P003,清爽防曬乳 SPF50+,3,520,1560,momo,高雄,C3177
2025-06-20,ORD-605550,P003,清爽防曬乳 SPF50+,6,520,3120,官網,台南,C1289
2025-11-08,ORD-635849,P008,美白淡斑精華,4,780,3120,蝦皮,新竹,C1217
2025-04-30,ORD-895807,P001,控油潔面凝膠,5,380,1900,官網,台南,C4873
2025-08-08,ORD-183246,P004,溫和卸妝水,5,350,1750,官網,台中,C7136
2025-09-13,ORD-259038,P005,毛孔緊緻精華液,2,680,1360,實體門市,台中,C1621
2025-05-02,ORD-240789,P008,美白淡斑精華,3,780,2340,momo,台南,C1648
2025-09-24,ORD-887009,P007,男士全效保濕霜,3,450,1350,官網,台中,C6427
2025-06-25,ORD-665509,P004,溫和卸妝水,2,350,700,官網,台中,C4644
2025-11-08,ORD-437260,P007,男士全效保濕霜,5,450,2250,蝦皮,高雄,C1099
2025-02-03,ORD-301814,P008,美白淡斑精華,1,780,780,官網,台中,C4345
2025-03-06,ORD-721418,P002,保濕控油化妝水,2,420,840,蝦皮,台中,C9313
2025-02-10,ORD-426592,P007,男士全效保濕霜,4,450,1800,蝦皮,台中,C5012
2025-08-06,ORD-417824,P003,清爽防曬乳 SPF50+,6,520,3120,momo,新竹,C8344
2025-11-22,ORD-919240,P004,溫和卸妝水,3,350,1050,實體門市,台北,C6891
2025-07-23,ORD-593578,P007,男士全效保濕霜,2,450,900,實體門市,高雄,C9278
2025-11-09,ORD-959416,P007,男士全效保濕霜,2,450,900,實體門市,台北,C7249
2025-08-07,ORD-663292,P002,保濕控油化妝水,6,420,2520,蝦皮,新竹,C3878
2025-05-12,ORD-420704,P007,男士全效保濕霜,4,450,1800,實體門市,台南,C7146
2025-10-15,ORD-449421,P008,美白淡斑精華,1,780,780,蝦皮,高雄,C4206
2025-03-21,ORD-113457,P004,溫和卸妝水,1,350,350,momo,高雄,C7628
2025-08-01,ORD-502692,P007,男士全效保濕霜,3,450,1350,實體門市,台南,C2167
2025-07-29,ORD-693083,P001,控油潔面凝膠,3,380,1140,蝦皮,台中,C8148
2025-05-11,ORD-843575,P006,舒緩修復面膜,5,180,900,實體門市,台南,C1945
2025-11-30,ORD-871399,P007,男士全效保濕霜,4,450,1800,蝦皮,台中,C8827
2025-01-18,ORD-831351,P006,舒緩修復面膜,1,180,180,蝦皮,台南,C8462
2025-12-15,ORD-359433,P003,清爽防曬乳 SPF50+,3,520,1560,蝦皮,台北,C2912
2025-02-17,ORD-840367,P007,男士全效保濕霜,4,450,1800,官網,新竹,C4093
2025-08-05,ORD-825443,P003,清爽防曬乳 SPF50+,6,520,3120,momo,新竹,C9735
2025-12-04,ORD-422939,P007,男士全效保濕霜,5,450,2250,實體門市,台北,C2790
2025-11-22,ORD-382089,P006,舒緩修復面膜,2,180,360,蝦皮,高雄,C6047
2025-01-04,ORD-101655,P003,清爽防曬乳 SPF50+,4,520,2080,官網,台北,C7845
2025-09-26,ORD-868650,P007,男士全效保濕霜,3,450,1350,實體門市,台中,C3890
2025-07-11,ORD-610102,P003,清爽防曬乳 SPF50+,3,520,1560,蝦皮,新竹,C2806
2025-08-19,ORD-310701,P004,溫和卸妝水,2,350,700,官網,台中,C4143
2025-05-13,ORD-757286,P007,男士全效保濕霜,4,450,1800,官網,台中,C2307
2025-05-31,ORD-230738,P002,保濕控油化妝水,4,420,1680,momo,台北,C6605
2025-01-16,ORD-608763,P004,溫和卸妝水,4,350,1400,官網,台北,C2000
2025-05-17,ORD-927543,P001,控油潔面凝膠,5,380,1900,官網,台北,C4458
2025-09-25,ORD-732275,P001,控油潔面凝膠,4,380,1520,momo,高雄,C8753
2025-06-22,ORD-488796,P007,男士全效保濕霜,3,450,1350,momo,台南,C4925
2025-07-04,ORD-740479,P007,男士全效保濕霜,4,450,1800,官網,台南,C6410
2025-02-21,ORD-832229,P001,控油潔面凝膠,4,380,1520,實體門市,台中,C1420
2025-11-05,ORD-393042,P002,保濕控油化妝水,5,420,2100,蝦皮,台南,C8404
2025-11-13,ORD-533194,P008,美白淡斑精華,5,780,3900,蝦皮,台北,C6278
2025-01-09,ORD-946785,P006,舒緩修復面膜,1,180,180,momo,高雄,C4826
2025-11-07,ORD-875112,P008,美白淡斑精華,4,780,3120,官網,台南,C8010
2025-09-01,ORD-408137,P002,保濕控油化妝水,4,420,1680,蝦皮,台中,C9520
2025-10-20,ORD-622112,P001,控油潔面凝膠,2,380,760,官網,台南,C9990
2025-08-28,ORD-605590,P003,清爽防曬乳 SPF50+,5,520,2600,蝦皮,台中,C4467
2025-03-29,ORD-556018,P002,保濕控油化妝水,1,420,420,官網,台中,C6349
2025-07-16,ORD-854109,P005,毛孔緊緻精華液,2,680,1360,momo,高雄,C3016
2025-12-07,ORD-764323,P003,清爽防曬乳 SPF50+,5,520,2600,實體門市,台北,C6452
2025-04-25,ORD-495323,P002,保濕控油化妝水,3,420,1260,實體門市,新竹,C8159
2025-04-30,ORD-221309,P004,溫和卸妝水,3,350,1050,momo,台北,C2824
2025-02-15,ORD-297296,P006,舒緩修復面膜,5,180,900,官網,新竹,C7025
2025-03-07,ORD-704941,P006,舒緩修復面膜,4,180,720,官網,台南,C2013
2025-10-30,ORD-544280,P004,溫和卸妝水,4,350,1400,momo,台南,C3069
2025-09-24,ORD-514515,P004,溫和卸妝水,1,350,350,官網,新竹,C8546
2025-06-11,ORD-624112,P003,清爽防曬乳 SPF50+,4,520,2080,實體門市,台中,C5643
2025-03-16,ORD-435690,P001,控油潔面凝膠,5,380,1900,momo,新竹,C3022
2025-05-21,ORD-619071,P008,美白淡斑精華,2,780,1560,momo,高雄,C1963
2025-06-20,ORD-949785,P003,清爽防曬乳 SPF50+,5,520,2600,蝦皮,台北,C3933
2025-09-07,ORD-954602,P007,男士全效保濕霜,3,450,1350,蝦皮,台北,C9977
2025-07-20,ORD-810828,P006,舒緩修復面膜,4,180,720,實體門市,台南,C7412
2025-07-20,ORD-396788,P002,保濕控油化妝水,8,420,3360,momo,台中,C9978
2025-07-21,ORD-888808,P002,保濕控油化妝水,4,420,1680,官網,台南,C8496
2025-12-02,ORD-244243,P003,清爽防曬乳 SPF50+,5,520,2600,實體門市,高雄,C5769
2025-03-16,ORD-943430,P004,溫和卸妝水,2,350,700,蝦皮,台北,C6934
2025-10-22,ORD-494847,P002,保濕控油化妝水,2,420,840,實體門市,台中,C1922
2025-02-19,ORD-288358,P006,舒緩修復面膜,4,180,720,官網,台北,C9444
2025-11-29,ORD-554894,P006,舒緩修復面膜,5,180,900,蝦皮,高雄,C5014
2025-01-18,ORD-515912,P002,保濕控油化妝水,2,420,840,實體門市,台南,C3826
2025-12-01,ORD-915509,P007,男士全效保濕霜,1,450,450,實體門市,高雄,C5509
2025-11-20,ORD-112166,P008,美白淡斑精華,3,780,2340,官網,台北,C2353
2025-03-04,ORD-335861,P008,美白淡斑精華,5,780,3900,官網,新竹,C8856
2025-05-21,ORD-289893,P002,保濕控油化妝水,5,420,2100,實體門市,高雄,C8105
2025-06-02,ORD-166582,P003,清爽防曬乳 SPF50+,3,520,1560,蝦皮,高雄,C1323
2025-07-21,ORD-644107,P008,美白淡斑精華,1,780,780,官網,台中,C2922
2025-04-03,ORD-681667,P003,清爽防曬乳 SPF50+,1,520,520,實體門市,台南,C3015
2025-01-21,ORD-316247,P003,清爽防曬乳 SPF50+,5,520,2600,蝦皮,台北,C5206
2025-01-18,ORD-630734,P002,保濕控油化妝水,1,420,420,momo,台南,C9919
2025-03-29,ORD-360400,P007,男士全效保濕霜,1,450,450,momo,台北,C9510
2025-05-31,ORD-705103,P008,美白淡斑精華,2,780,1560,實體門市,台南,C9563
2025-06-30,ORD-794804,P004,溫和卸妝水,1,350,350,官網,台中,C1601
2025-04-07,ORD-997670,P003,清爽防曬乳 SPF50+,3,520,1560,蝦皮,台中,C4539
2025-10-30,ORD-234733,P006,舒緩修復面膜,3,180,540,實體門市,台北,C5177
2025-05-14,ORD-519492,P007,男士全效保濕霜,2,450,900,實體門市,台北,C5164
2025-12-13,ORD-661936,P007,男士全效保濕霜,2,450,900,蝦皮,台北,C5413
2025-11-21,ORD-691021,P004,溫和卸妝水,3,350,1050,蝦皮,高雄,C3514
2025-06-11,ORD-127168,P007,男士全效保濕霜,4,450,1800,蝦皮,台北,C5425
2025-03-05,ORD-526541,P002,保濕控油化妝水,5,420,2100,官網,台南,C2457
2025-07-05,ORD-253437,P006,舒緩修復面膜,3,180,540,蝦皮,台南,C1161
2025-02-20,ORD-497024,P007,男士全效保濕霜,2,450,900,官網,台北,C3879
2025-09-27,ORD-961240,P005,毛孔緊緻精華液,5,680,3400,實體門市,台北,C9666
2025-06-28,ORD-384220,P005,毛孔緊緻精華液,5,680,3400,官網,台北,C3797
2025-06-12,ORD-461940,P007,男士全效保濕霜,2,450,900,實體門市,高雄,C3090
2025-05-13,ORD-847868,P001,控油潔面凝膠,5,380,1900,蝦皮,台中,C3337
2025-07-13,ORD-860657,P005,毛孔緊緻精華液,1,680,680,momo,台中,C7852
2025-12-28,ORD-560282,P008,美白淡斑精華,2,780,1560,momo,高雄,C9228
2025-05-27,ORD-645883,P005,毛孔緊緻精華液,4,680,2720,蝦皮,台南,C2424
2025-06-06,ORD-986304,P007,男士全效保濕霜,3,450,1350,官網,台北,C2256
2025-05-03,ORD-703263,P002,保濕控油化妝水,2,420,840,官網,台北,C5683
2025-10-11,ORD-544579,P008,美白淡斑精華,1,780,780,蝦皮,高雄,C9156
2025-09-21,ORD-114575,P002,保濕控油化妝水,4,420,1680,蝦皮,台北,C7962
2025-12-26,ORD-874879,P006,舒緩修復面膜,2,180,360,官網,新竹,C8350
2025-03-28,ORD-178771,P004,溫和卸妝水,2,350,700,momo,台中,C9416
2025-06-30,ORD-497509,P001,控油潔面凝膠,6,380,2280,蝦皮,台南,C2855
2025-06-23,ORD-992104,P004,溫和卸妝水,5,350,1750,官網,台南,C5901
2025-09-05,ORD-323415,P005,毛孔緊緻精華液,3,680,2040,官網,新竹,C7449
2025-04-22,ORD-965837,P005,毛孔緊緻精華液,5,680,3400,官網,高雄,C8999
2025-01-30,ORD-745430,P006,舒緩修復面膜,1,180,180,實體門市,台南,C5888
2025-07-01,ORD-857526,P002,保濕控油化妝水,3,420,1260,蝦皮,高雄,C6808
2025-01-05,ORD-615947,P002,保濕控油化妝水,4,420,1680,蝦皮,台北,C9668
2025-09-21,ORD-229858,P003,清爽防曬乳 SPF50+,4,520,2080,實體門市,台北,C3549
2025-12-03,ORD-593563,P005,毛孔緊緻精華液,2,680,1360,實體門市,台南,C5903
2025-07-06,ORD-662484,P007,男士全效保濕霜,2,450,900,momo,台北,C8185
2025-12-03,ORD-246668,P008,美白淡斑精華,2,780,1560,momo,高雄,C1095
2025-07-03,ORD-298775,P004,溫和卸妝水,1,350,350,momo,台北,C3190
2025-07-22,ORD-133141,P007,男士全效保濕霜,3,450,1350,蝦皮,台中,C8852
2025-12-07,ORD-541550,P005,毛孔緊緻精華液,1,680,680,實體門市,新竹,C9119
2025-12-16,ORD-887574,P003,清爽防曬乳 SPF50+,3,520,1560,實體門市,新竹,C7370
2025-03-09,ORD-931219,P002,保濕控油化妝水,1,420,420,官網,台中,C3548
2025-06-26,ORD-811259,P001,控油潔面凝膠,3,380,1140,momo,高雄,C1131
2025-08-11,ORD-395932,P008,美白淡斑精華,3,780,2340,實體門市,台北,C8027
2025-05-07,ORD-295937,P003,清爽防曬乳 SPF50+,5,520,2600,蝦皮,台南,C2884
2025-05-15,ORD-308050,P004,溫和卸妝水,4,350,1400,實體門市,台北,C9230
2025-11-09,ORD-996398,P003,清爽防曬乳 SPF50+,2,520,1040,蝦皮,台中,C2973
2025-03-09,ORD-387164,P007,男士全效保濕霜,1,450,450,蝦皮,台中,C7984
2025-01-10,ORD-153430,P004,溫和卸妝水,1,350,350,實體門市,高雄,C9601
2025-06-06,ORD-452508,P004,溫和卸妝水,2,350,700,實體門市,高雄,C2005
2025-09-19,ORD-419071,P007,男士全效保濕霜,1,450,450,官網,台南,C6956
2025-05-24,ORD-358965,P006,舒緩修復面膜,4,180,720,momo,台北,C3977
2025-01-21,ORD-792511,P001,控油潔面凝膠,1,380,380,momo,台中,C5674
2025-08-30,ORD-205656,P005,毛孔緊緻精華液,5,680,3400,實體門市,台中,C5133
2025-09-09,ORD-419141,P006,舒緩修復面膜,3,180,540,官網,台北,C1223
2025-12-16,ORD-478083,P003,清爽防曬乳 SPF50+,3,520,1560,momo,新竹,C9664
2025-11-06,ORD-781834,P006,舒緩修復面膜,2,180,360,momo,台中,C7292
2025-02-14,ORD-760140,P002,保濕控油化妝水,2,420,840,官網,台北,C4120
2025-04-09,ORD-178516,P008,美白淡斑精華,1,780,780,momo,台南,C8769
2025-04-14,ORD-234041,P003,清爽防曬乳 SPF50+,1,520,520,蝦皮,高雄,C5137
2025-10-14,ORD-570267,P006,舒緩修復面膜,3,180,540,官網,高雄,C2109
2025-09-05,ORD-628345,P007,男士全效保濕霜,5,450,2250,官網,台中,C5491
2025-12-23,ORD-147652,P003,清爽防曬乳 SPF50+,3,520,1560,官網,台中,C7512
2025-09-11,ORD-559008,P002,保濕控油化妝水,2,420,840,實體門市,新竹,C7393
2025-07-25,ORD-293007,P005,毛孔緊緻精華液,2,680,1360,官網,台中,C4568
2025-10-31,ORD-577564,P001,控油潔面凝膠,5,380,1900,momo,台南,C4609
2025-06-01,ORD-224888,P005,毛孔緊緻精華液,5,680,3400,蝦皮,台中,C1747
2025-10-01,ORD-140989,P004,溫和卸妝水,3,350,1050,蝦皮,台南,C3178
2025-05-19,ORD-963408,P001,控油潔面凝膠,2,380,760,蝦皮,新竹,C2903
2025-01-01,ORD-487040,P006,舒緩修復面膜,5,180,900,momo,台北,C9999
2025-05-16,ORD-741185,P003,清爽防曬乳 SPF50+,4,520,2080,momo,台南,C1938
2025-11-17,ORD-329931,P001,控油潔面凝膠,3,380,1140,momo,台中,C5194
2025-01-09,ORD-785584,P002,保濕控油化妝水,4,420,1680,momo,新竹,C4377
2025-08-15,ORD-381850,P004,溫和卸妝水,3,350,1050,蝦皮,新竹,C7479
2025-03-21,ORD-865263,P008,美白淡斑精華,2,780,1560,實體門市,台南,C3430
2025-09-03,ORD-290330,P002,保濕控油化妝水,4,420,1680,實體門市,台中,C3885
2025-04-07,ORD-779020,P008,美白淡斑精華,2,780,1560,momo,台北,C6081
2025-03-25,ORD-820756,P003,清爽防曬乳 SPF50+,4,520,2080,蝦皮,台北,C3351
2025-02-06,ORD-577127,P007,男士全效保濕霜,2,450,900,實體門市,台北,C9630
2025-03-12,ORD-204574,P001,控油潔面凝膠,5,380,1900,實體門市,高雄,C1339
2025-02-26,ORD-238599,P001,控油潔面凝膠,1,380,380,蝦皮,台北,C5385
2025-03-15,ORD-930116,P001,控油潔面凝膠,1,380,380,官網,新竹,C6544
2025-12-29,ORD-245993,P002,保濕控油化妝水,2,420,840,實體門市,新竹,C8279
2025-03-25,ORD-602171,P005,毛孔緊緻精華液,3,680,2040,蝦皮,台中,C1915
2025-10-06,ORD-229054,P005,毛孔緊緻精華液,5,680,3400,官網,台北,C2684
2025-10-06,ORD-636391,P005,毛孔緊緻精華液,1,680,680,實體門市,台中,C1019
2025-04-25,ORD-547883,P001,控油潔面凝膠,2,380,760,實體門市,台中,C6788
2025-12-02,ORD-817663,P005,毛孔緊緻精華液,2,680,1360,實體門市,台北,C9057
2025-03-28,ORD-206678,P002,保濕控油化妝水,2,420,840,momo,台南,C2249
2025-11-12,ORD-478004,P006,舒緩修復面膜,1,180,180,官網,台北,C3475
2025-04-02,ORD-451109,P007,男士全效保濕霜,5,450,2250,蝦皮,高雄,C3461
2025-12-08,ORD-957276,P005,毛孔緊緻精華液,5,680,3400,momo,台南,C2702
2025-05-19,ORD-378293,P008,美白淡斑精華,3,780,2340,官網,台北,C3435
2025-12-02,ORD-254958,P003,清爽防曬乳 SPF50+,3,520,1560,實體門市,高雄,C8838
2025-02-04,ORD-548217,P002,保濕控油化妝水,5,420,2100,momo,台中,C2481
2025-06-15,ORD-469737,P003,清爽防曬乳 SPF50+,4,520,2080,momo,高雄,C7944
2025-09-04,ORD-932046,P007,男士全效保濕霜,5,450,2250,momo,台中,C5028
2025-07-16,ORD-621249,P007,男士全效保濕霜,5,450,2250,實體門市,新竹,C9785
2025-04-28,ORD-709184,P007,男士全效保濕霜,1,450,450,實體門市,新竹,C4593
2025-12-26,ORD-479279,P002,保濕控油化妝水,2,420,840,官網,台中,C1281
2025-07-05,ORD-215507,P008,美白淡斑精華,2,780,1560,官網,台南,C6912
2025-03-13,ORD-251141,P005,毛孔緊緻精華液,4,680,2720,實體門市,台中,C4452
2025-04-25,ORD-222930,P001,控油潔面凝膠,2,380,760,蝦皮,高雄,C1431
2025-12-23,ORD-156710,P007,男士全效保濕霜,3,450,1350,官網,新竹,C2208
2025-09-02,ORD-254021,P003,清爽防曬乳 SPF50+,1,520,520,momo,台中,C2294
2025-05-06,ORD-696831,P002,保濕控油化妝水,1,420,420,實體門市,台中,C3988
2025-08-29,ORD-414056,P003,清爽防曬乳 SPF50+,8,520,4160,實體門市,高雄,C6526
2025-08-16,ORD-263459,P001,控油潔面凝膠,4,380,1520,官網,台北,C3843
2025-09-15,ORD-515645,P003,清爽防曬乳 SPF50+,1,520,520,實體門市,高雄,C5227
2025-10-20,ORD-544250,P005,毛孔緊緻精華液,2,680,1360,蝦皮,台南,C2506
